"","HC13_Healthy","HC14_Healthy","HC20_Healthy","HC22_Healthy","HC25_Healthy","M1_MECFS","M10_MECFS","M11_MECFS","M12_MECFS","M15_MECFS"
"Q16610_354_TRUE","100","100",NA,"100",NA,"100","100","100","100","100"
"P43652_109_TRUE","100","100","100","97.59388","100","100","100","100","100","100"
"P43652_109_FALSE",NA,NA,NA,"2.406122",NA,NA,NA,NA,NA,NA
"Q06033_580_TRUE","100",NA,"66.04251","100",NA,"100","77.48589","100",NA,"100"
"Q06033_580_FALSE",NA,NA,"33.95749",NA,NA,NA,"22.51411",NA,NA,NA
"P0DOX5_299_FALSE","92.89089","85.97379","89.96241","93.02075","95.17948","93.0077","93.75699","92.19944","92.1709","94.96462"
"P0DOX5_299_TRUE","7.10911","14.02621","10.03759","6.979248","4.820524","6.992304","6.243015","7.80056","7.829104","5.035377"
"P01861_177_FALSE","93.75955","83.12848","90.88976","94.9158","85.62904","92.53084","94.35929","90.90571","90.09032","92.53901"
"P01861_177_TRUE","6.24045","16.87152","9.110242","5.084197","14.37096","7.469165","5.640715","9.094288","9.90968","7.460989"
"P0DP01_92_FALSE","100",NA,NA,NA,NA,"100","100",NA,NA,NA
"P02763_103_TRUE","100","100","100","100","100",NA,"100","100",NA,NA
"P13473_49_FALSE","100",NA,"13.54636",NA,"17.71405","9.913498","100","94.48625","92.10385","79.95828"
"P13473_49_TRUE",NA,"100","86.45364","100","82.28595","90.0865",NA,"5.513751","7.896152","20.04172"
"P08185_176_TRUE","100","100","100","100","100",NA,NA,NA,"100","100"
"P20851_64_TRUE","100","100","100","100","100","100","100","100","100","100"
"P01860_227_FALSE","88.3535","100","89.99453","100","99.17159","94.15068","13.88482","79.88401","100","52.56992"
"P01860_227_TRUE","11.6465",NA,"10.00547",NA,"0.8284107","5.849316","86.11518","20.11599",NA,"47.43008"
"P55058_143_TRUE","100","100","100","100","100","100","100","100","100","100"
"O75882_300_TRUE","100","100","100","100","100","100","100","100","100","100"
"P02790_246_TRUE","100","100","100","100","100","100","100","98.06708","100","100"
"P02790_246_FALSE",NA,NA,NA,NA,NA,NA,NA,"1.93292",NA,NA
"P01859_176_FALSE","86.68604","77.79204","94.26113","93.73844","81.70656","93.6064","92.32378","94.80203","91.86945","94.54856"
"P01859_176_TRUE","13.31396","22.20796","5.738872","6.261558","18.29344","6.393601","7.676223","5.197967","8.130545","5.451436"
"P98161_2645_TRUE","100","100","100","100","100","100","100","100","100","100"
"P05155_238_FALSE","1.236307",NA,NA,NA,NA,NA,"4.462542",NA,NA,NA
"P05155_238_TRUE","98.76369","100","100","100","100","100","95.53746","100","100","100"
"P20851_71_TRUE","100","100","100","100","100","100","100","100","100","100"
"P00736_221_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q9BXR6_126_TRUE","100",NA,NA,NA,"100",NA,NA,NA,NA,"100"
"Q9BXR6_126_FALSE",NA,NA,NA,NA,NA,"100",NA,"100",NA,NA
"P43652_402_TRUE","100","100","100","100","100","100","100","100","100","100"
"O75882_1073_TRUE","100","100","100","75.86057","100","100","100","100","87.21088","100"
"O75882_1073_FALSE",NA,NA,NA,"24.13943",NA,NA,NA,NA,"12.78912",NA
"P02750_325_TRUE","100","100","100","100","100","100","95.50194","100","100","100"
"P02750_325_FALSE",NA,NA,NA,NA,NA,NA,"4.498065",NA,NA,NA
"P08603_911_TRUE","100","100","100","100","100","100","99.03827","100","100","100"
"P08603_911_FALSE",NA,NA,NA,NA,NA,NA,"0.9617278",NA,NA,NA
"P05156_103_TRUE","100","100","100","100","100","100","100","100","100","100"
"P26927_296_TRUE","100","100","100","100","100","100","100","100","100","100"
"P48740_385_TRUE","100","100","100","100","100","100","100","100","100","100"
"P25311_128_TRUE","100","100","100","100","100","100","100","100","100","100"
"P19823_118_TRUE","100","100","100","100","100","100","100","100","100","100"
"P08603_1029_TRUE","99.67529","99.76219","98.86449","99.65077","99.64184","99.01928","98.01506","98.5014","99.38401","99.54921"
"P08603_1029_FALSE","0.324705","0.2378077","1.135512","0.349233","0.358163","0.9807169","1.984939","1.498598","0.6159921","0.4507887"
"P05543_36_TRUE","100","100","100","100","100","100","100","100","100","100"
"P10643_754_TRUE","100","100","100","100","100","100","100","97.62629","99.7874","100"
"P10643_754_FALSE",NA,NA,NA,NA,NA,NA,NA,"2.373714","0.2125987",NA
"P05546_188_TRUE","100",NA,"100",NA,"100","100","100","100",NA,"100"
"P06276_284_TRUE","100","100","100","100","100","100","100","100","100","100"
"P01024_939_FALSE","100","100",NA,"100","100","100",NA,NA,"100","100"
"P01024_939_TRUE",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"P00748_433_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q08828_1061_TRUE","100","100","100","100","100",NA,"100",NA,"100",NA
"Q03591_126_TRUE","100","100","100","100","100","100","100","100","100","100"
"P04114_3411_FALSE","15.02643",NA,NA,NA,NA,NA,NA,"5.250278",NA,NA
"P04114_3411_TRUE","84.97357",NA,"100","100","100","100","100","94.74972",NA,"100"
"P02749_162_TRUE","99.21762","100","100","100","100","98.71044","100","100","100","100"
"P02749_162_FALSE","0.7823802",NA,NA,NA,NA,"1.289555",NA,NA,NA,NA
"P00734_143_TRUE","100","100","100","100","100","99.51646","100","100","100","100"
"P00734_143_FALSE",NA,NA,NA,NA,NA,"0.4835402",NA,NA,NA,NA
"P0DOX2_320_FALSE","18.92774","9.046084","10.18549","8.622887","12.65711","10.87127","17.28707","10.25766","10.75309","15.44868"
"P0DOX2_320_TRUE","81.07226","90.95392","89.81451","91.37711","87.34289","89.12873","82.71293","89.74234","89.24691","84.55132"
"Q9Y5Y7_53_TRUE","100",NA,"100","100",NA,"100","100","100",NA,"100"
"P80108_321_TRUE","100","100",NA,"99.50974","100","100","100","100","100","72.53361"
"P80108_321_FALSE",NA,NA,NA,"0.4902588",NA,NA,NA,NA,NA,"27.46639"
"P29622_238_TRUE","100","96.49596","57.26934",NA,NA,"78.65189","100","61.80478",NA,"100"
"P29622_238_FALSE",NA,"3.504042","42.73066","100",NA,"21.34811",NA,"38.19522","100",NA
"P03951_126_TRUE","100","100","100","100","100","100","100","100","100","100"
"P04278_396_TRUE","100","100","100",NA,"100","100","100","100",NA,"100"
"P01011_186_TRUE","100","100",NA,"100","100",NA,NA,NA,"100","100"
"Q68D85_289_TRUE","100","100","100","100","100",NA,"100",NA,"100","100"
"P02751_542_TRUE","100","100","100","100","100","100","100","100","100","100"
"O75882_416_FALSE","65.46869",NA,"74.58226",NA,NA,"79.62694","100","100",NA,"100"
"O75882_416_TRUE","34.53131",NA,"25.41774","100",NA,"20.37306",NA,NA,NA,NA
"P98161_621_TRUE","96.14754","32.8654","88.12855","22.12431","63.55594","70.75455","88.70954","17.59368","93.26462","92.79609"
"P98161_621_FALSE","3.852457","67.1346","11.87145","77.87569","36.44406","29.24545","11.29046","82.40632","6.735383","7.203905"
"P22792_74_TRUE","100",NA,"100","100","100","100","100","100",NA,"100"
"P43652_33_TRUE","100","85.28283","100","100","100","100","100","100","100","100"
"P43652_33_FALSE",NA,"14.71717",NA,NA,NA,NA,NA,NA,NA,NA
"P03952_127_TRUE","100","100","100","100","100","100","100","100","100","100"
"P00738_207_TRUE","100","100","100","100","100","100","100","100","100","100"
"P49908_174_TRUE","100","100","100","100","100","100","100","100","100","100"
"P02749_253_TRUE","100","100","100","99.79963","100","100","100","100","99.56885","100"
"P02749_253_FALSE",NA,NA,NA,"0.2003668",NA,NA,NA,NA,"0.4311516",NA
"P17936_199_TRUE","100","100","100","100","100","100",NA,"100","100","100"
"P01591_71_FALSE","0.2437143",NA,NA,NA,NA,"1.351346",NA,NA,"2.201363",NA
"P01591_71_TRUE","99.75629","100","100","100","100","98.64865","100","100","97.79864","100"
"P05090_65_TRUE","100","100","100","98.70272","100","100","100","100","100","96.30513"
"P05090_65_FALSE",NA,NA,NA,"1.297276",NA,NA,NA,NA,NA,"3.694866"
"P08603_882_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q6EMK4_117_TRUE","100","100","100","100","100","100","100",NA,NA,"100"
"P17936_116_TRUE","100","100","100","100","100","100","100","100","100","100"
"P0C0L4; P0C0L5_226_FALSE","100","100","100","100","100","100","100","100","100","100"
"P00450_138_TRUE","99.43415","100","99.84626","99.60193","99.57352","99.63171","99.58116","99.78317","100","99.53689"
"P00450_138_FALSE","0.5658462",NA,"0.1537434","0.3980717","0.4264819","0.3682925","0.4188432","0.2168329",NA,"0.4631059"
"P06681_621_FALSE","90.39952","83.17951","90.8941","88.27158","81.9485","87.16109","86.5253","93.23234","100","93.50183"
"P06681_621_TRUE","9.600482","16.82049","9.105901","11.72842","18.0515","12.83891","13.4747","6.767655",NA,"6.498174"
"P06681_467_TRUE","100","100","100","100","100","100","100",NA,"100","100"
"P23142_98_TRUE","100","100","100","100","100","100","49.0342","100","100","100"
"P23142_98_FALSE",NA,NA,NA,NA,NA,NA,"50.9658",NA,NA,NA
"P01042_205_TRUE","100","100","100","100","100","100","100","100","100","100"
"P0C0L4; P0C0L5_1328_TRUE","100","100","100","100","100","100","98.40448","100","99.02329","100"
"P0C0L4; P0C0L5_1328_FALSE",NA,NA,NA,NA,NA,NA,"1.595521",NA,"0.9767077",NA
"Q15762_198_FALSE","100",NA,NA,"100",NA,NA,NA,NA,NA,NA
"P08603_217_TRUE","100","100","100","100","100","100","100","100",NA,"100"
"Q02985_108_TRUE","100","100","100","100","100","100","100",NA,"100","100"
"Q04756_290_TRUE","100",NA,NA,NA,"100",NA,"100","100",NA,NA
"P01871_209_TRUE","97.8927","94.87794","97.81448","95.79499","95.91849","98.11998","97.33117","96.62898","100","98.08687"
"P01871_209_FALSE","2.107296","5.122064","2.185516","4.205006","4.081513","1.880025","2.668826","3.37102",NA,"1.913135"
"P13671_324_TRUE","100","100","100","100","100","100","100","100","100","100"
"O75882_731_TRUE","100","100","100","100","100","100","100","100","100","100"
"P04004_86_TRUE","100","100","100","100","100","100","100","100","100","100"
"P05160_162_TRUE","55.45775","37.21441","48.74955","19.79092","51.15654","75.79103","30.00072","50.06698","20.99472","60.35743"
"P05160_162_FALSE","44.54225","62.78559","51.25045","80.20908","48.84346","24.20897","69.99928","49.93302","79.00528","39.64257"
"P04004_242_FALSE","100","100",NA,"100","14.45245",NA,NA,NA,"100","100"
"P04004_242_TRUE",NA,NA,"100",NA,"85.54755",NA,"100","100",NA,NA
"P43251_349_TRUE","100",NA,"100",NA,"100","100","100","100",NA,"100"
"P04278_380_TRUE","100","100",NA,"100",NA,NA,NA,"100","100","100"
"P02790_187_TRUE","100","100","100","100","100","100","100","100","100","100"
"P07358_243_TRUE","100","100","100","100","100","100","100","100","100","100"
"P55058_64_TRUE","100","100","100",NA,NA,"100","100","100",NA,"19.8933"
"P55058_64_FALSE",NA,NA,NA,NA,"100",NA,NA,NA,NA,"80.1067"
"P51884_127_TRUE","100","91.16009","90.38648","100","100","100","94.00047","100","93.37503","86.7394"
"P51884_127_FALSE",NA,"8.839914","9.613519",NA,NA,NA,"5.999533",NA,"6.624966","13.2606"
"Q16610_444_TRUE","100",NA,"100","100",NA,"100","100","100",NA,"100"
"P0DOX6_563_FALSE","99.94451","99.37913","100","100","100","99.04529","99.6179","99.82135","100","99.65964"
"P0DOX6_563_TRUE","0.05549093","0.6208713",NA,NA,NA,"0.9547063","0.3821026","0.1786463",NA,"0.3403581"
"P80108_307_TRUE","100","100",NA,"100","100",NA,"100",NA,"100","100"
"P02675_394_FALSE","1.869492","1.656308","1.422724","1.623985","1.682671","1.568763","1.543411","1.431123","1.761534","1.86356"
"P02675_394_TRUE","98.13051","98.34369","98.57728","98.37602","98.31733","98.43124","98.45659","98.56888","98.23847","98.13644"
"P01024_85_FALSE","89.07835","90.96431","88.9944","92.93861","89.20934","93.92387","90.54474","96.1511","97.71218","86.93549"
"P01024_85_TRUE","10.92165","9.035689","11.0056","7.061393","10.79066","6.076134","9.455263","3.848898","2.287819","13.06451"
"P00450_762_TRUE","88.95035","87.42576","91.75427","94.13349","100","98.87971","98.99096","95.73781","83.01345","97.20485"
"P00450_762_FALSE","11.04965","12.57424","8.245729","5.866505",NA,"1.120292","1.009036","4.262194","16.98655","2.79515"
"P03951_491_TRUE","100",NA,NA,NA,NA,"100",NA,NA,NA,NA
"P26927_72_TRUE","100","100","100","100",NA,"100","100","100","100","100"
"P00747_308_TRUE","100","100","100","100","100","100","100","100","100","100"
"P26045_432_TRUE","100","100",NA,"100",NA,NA,"100","100","100","100"
"P25311_112_TRUE","100","100","100","100","100","100","100","100","100","100"
"P05156_177_TRUE","100","100","100","100","100","100","100","100","100","100"
"O75882_1054_FALSE","100","100","100","100","100","100","100","100","100","100"
"P25311_109_TRUE","100","100","100","100","100","100","100",NA,"100","100"
"P19652_93_TRUE","100","100","100","100","100","100","100","100","100","100"
"P02763_93_TRUE","100","100","100","100","100","100","100","100","100","100"
"P01042_48_TRUE","100",NA,"100","100","100",NA,"100","100",NA,"100"
"P27169_253_TRUE","100",NA,"100",NA,NA,"100","100","100",NA,"100"
"P01871_272_FALSE","100",NA,"100",NA,NA,NA,"100","100","100",NA
"P05090_98_TRUE","98.82763","100","88.28521","100","92.83265","89.03239","93.11482","86.86125","100","94.07955"
"P05090_98_FALSE","1.172374",NA,"11.71479",NA,"7.167352","10.96761","6.88518","13.13875",NA,"5.920447"
"P01042_294_TRUE","100","100","100","100","100","100","100","100","100","100"
"P12259_1703_TRUE","100",NA,"100","100","100","100","100","100",NA,"100"
"P01019_161_TRUE","100",NA,"100","100","100","100","100","100",NA,"100"
"P10909_374_TRUE","100",NA,"100","100","100","100","100","100","100","100"
"P43251_150_TRUE","100","100","100","100","100","99.06415","100","100","100","100"
"P43251_150_FALSE",NA,NA,NA,NA,NA,"0.9358522",NA,NA,NA,NA
"P01011_127_TRUE","100","100","100","100","100",NA,"30.27495",NA,NA,"100"
"P01011_127_FALSE",NA,NA,NA,NA,NA,NA,"69.72505",NA,NA,NA
"P01019_38_TRUE","100","100","100","100","100","99.62052","100","97.8467","100","100"
"P01019_38_FALSE",NA,NA,NA,NA,NA,"0.3794775",NA,"2.153304",NA,NA
"O95445_135_TRUE","100","100","98.67906","100","100","100","96.68249","100","100","93.77025"
"O95445_135_FALSE",NA,NA,"1.320936",NA,NA,NA,"3.317509",NA,NA,"6.22975"
"P02765_156_TRUE","100","100","100","100","100","100","100","100","100","100"
"P27169_324_TRUE","100","100","100","100","100","100","100","100","100","100"
"P01042_169_TRUE","100","100",NA,NA,"100","100",NA,"100","100","100"
"P02751_430_FALSE","0.8271392","2.351905",NA,"2.972177",NA,NA,"2.289187","0.6228339","3.737728","0.9690426"
"P02751_430_TRUE","99.17286","97.6481","100","97.02782","100","100","97.71081","99.37717","96.26227","99.03096"
"P20851_154_TRUE","100",NA,"100",NA,NA,NA,"100",NA,"100",NA
"P02787_432_TRUE","100","100","100","100","100","100","100","99.8359","100","98.64127"
"P02787_432_FALSE",NA,NA,NA,NA,NA,NA,NA,"0.1640959",NA,"1.358728"
"P49908_83_TRUE","100","100","100","100","100","100","100","100","100","100"
"P20851_98_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q9UM54_62_TRUE","100",NA,"100","100",NA,NA,"100","100",NA,NA
"P04004_169_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q14624_517_TRUE","100","100","100","100","100","100","100","100","100","100"
"P00450_358_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q9NZP8_242_TRUE","100","100","100","100","100","100","100","100","100","100"
"P04196_125_TRUE","100","100","98.97326","98.41856","100","100","99.26024","98.74546","100","100"
"P04196_125_FALSE",NA,NA,"1.026738","1.581444",NA,NA,"0.7397577","1.254536",NA,NA
"Q9BXR6_400_TRUE","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P02760_250_TRUE","100","100","100","100","100","100","100","100","100","100"
"P00734_416_TRUE","100",NA,NA,NA,"100","100","33.77061",NA,NA,NA
"P00734_416_FALSE",NA,NA,NA,NA,NA,NA,"66.22939",NA,NA,NA
"P49238_341_TRUE","95.56741","98.02538","90.36482","96.09274","91.99823","94.49708","94.2968","98.681","87.77795","92.02064"
"P49238_341_FALSE","4.432589","1.974615","9.635181","3.907264","8.001772","5.502918","5.703197","1.319003","12.22205","7.979362"
"P01024_1617_FALSE","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01024_1617_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,"100",NA
"P00738_241_TRUE","100","100","100","100","100","100","100","100","100","100"
"P04114_3465_TRUE","100",NA,"100",NA,NA,"100","100","100",NA,NA
"P05546_49_TRUE","100","100","100","100","100","91.90565","100","100","94.96144","100"
"P05546_49_FALSE",NA,NA,NA,NA,NA,"8.094348",NA,NA,"5.038561",NA
"P02751_528_TRUE","100","100","100","100","100","100","100","100","100","100"
"P04003_506_TRUE","100","100","100","100","100","100","100","100","100","100"
"O42043_443_FALSE","100",NA,NA,"100",NA,NA,NA,NA,NA,NA
"O42043_443_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,"100",NA
"P02787_630_TRUE","99.25131","99.81269","99.48228","100","99.67981","99.77336","99.06332","99.41002","100","99.53275"
"P02787_630_FALSE","0.7486872","0.1873128","0.5177153",NA,"0.3201911","0.2266363","0.9366794","0.5899783",NA,"0.4672547"
"P00450_397_TRUE","100","100","100","100","100","100","100","100",NA,"100"
"P02765_176_TRUE","100","100","100","100","99.62728","100","100","98.9174","100","100"
"P02765_176_FALSE",NA,NA,NA,NA,"0.3727205",NA,NA,"1.082604",NA,NA
"P08603_1095_TRUE","100","94.32989","100","100","100","100","100","100","93.56646","100"
"P08603_1095_FALSE",NA,"5.670109",NA,NA,NA,NA,NA,NA,"6.433544",NA
"P27918_428_TRUE","100","100","100","100","100","100","100","100","100","100"
"Q92496_374_TRUE","100",NA,"100",NA,NA,NA,NA,NA,NA,NA
"P04217_179_TRUE","100","100","100","100","100","100","100","100","100","100"
"P02790_453_TRUE","100","100","100","99.63397","99.68316","100","100","99.51807","99.33528","100"
"P02790_453_FALSE",NA,NA,NA,"0.3660256","0.3168427",NA,NA,"0.4819275","0.6647189",NA
"P00736_514_TRUE","100","100",NA,"100","100",NA,NA,NA,"100",NA
"P04180_44_TRUE","100","100","100",NA,"100",NA,"100","100","100","100"
"P55058_117_TRUE","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00751_122_TRUE","100","100","100","100","100","100","100","100","100","100"
"P02751_1007_TRUE","100","100",NA,"100","100","100",NA,"100","100","100"
"P04114_3336_TRUE","100",NA,"100",NA,NA,NA,"100",NA,NA,NA
"P02671_419_FALSE","100","38.95617",NA,NA,NA,"100","100","81.9545","53.64007",NA
"P02671_419_TRUE",NA,"61.04383",NA,NA,NA,NA,NA,"18.0455","46.35993","100"
"P02745_146_TRUE","100","100","84.57256","100","100","100","100","100","100","100"
"P02745_146_FALSE",NA,NA,"15.42744",NA,NA,NA,NA,NA,NA,NA
"P0C0L4; P0C0L5_1391_TRUE","100",NA,"100",NA,NA,"100","100","100",NA,NA
"P98161_1518_TRUE","37.15957",NA,NA,NA,NA,NA,NA,NA,"100",NA
"P98161_1518_FALSE","62.84043",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01023_869_FALSE","58.39991","74.94238","59.32337","74.12055","37.57915","63.94962","56.93914","61.24001","69.29119","74.96489"
"P01023_869_TRUE","41.60009","25.05762","40.67663","25.87945","62.42085","36.05038","43.06086","38.75999","30.70881","25.03511"
"P00738_184_TRUE","99.6378","99.12103","99.56735","97.80114","98.33739","96.11377","98.00564","98.67644","96.78304","99.1935"
"P00738_184_FALSE","0.3621994","0.8789731","0.4326493","2.198862","1.662612","3.886228","1.994355","1.323563","3.216964","0.8064974"
"P04114_983_TRUE","100","100","91.84076","100","100","100","100","100","100","100"
"P04114_983_FALSE",NA,NA,"8.159244",NA,NA,NA,NA,NA,NA,NA
"P35542_94_TRUE","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P80108_94_TRUE","100",NA,"100",NA,NA,"100","100","100",NA,"100"
"P03952_494_TRUE","100",NA,"100","100","100","100","100","100",NA,"100"
"P03952_494_FALSE",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA
"P04003_221_TRUE","100","100","100","100","100","94.3663","100","100",NA,NA
"P04003_221_FALSE",NA,NA,NA,NA,NA,"5.633704",NA,NA,NA,NA
"P02679_78_TRUE","95.46215","88.60638","97.34794","97.16084","88.50163","95.46739","90.715","94.94347","100","93.22795"
"P02679_78_FALSE","4.537849","11.39362","2.652063","2.839164","11.49837","4.532613","9.284996","5.056533",NA,"6.772047"
"P98161_50_TRUE","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P19827_285_TRUE","100",NA,"100",NA,"100","100","100","100",NA,NA
"P02763_72_TRUE","100","100","100","100","100","100","100","100",NA,"100"
"P01023_1424_TRUE","100","100","100","100",NA,"100","100","100","100","100"
"P02750_79_TRUE","100",NA,"100",NA,NA,NA,"100","100",NA,"100"
"P10909_354_TRUE","100",NA,"100",NA,"100","100","100","100",NA,NA
"P01009_70_TRUE","100",NA,"100","100",NA,"100","100","100",NA,"100"
"P01023_247_TRUE","100",NA,"100","100",NA,"100","100","100","60.99925","100"
"P01023_247_FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"39.00075",NA
"P01023_55_TRUE","100",NA,"100","81.35133",NA,"100","100","100",NA,"100"
"P01023_55_FALSE",NA,NA,NA,"18.64867",NA,NA,NA,NA,NA,NA
"P0DOX2_442_TRUE","100","100",NA,"100",NA,"62.26353","100",NA,"100","100"
"P0DOX2_442_FALSE",NA,NA,NA,NA,NA,"37.73647",NA,NA,NA,NA
"P01011_271_TRUE","100",NA,NA,NA,NA,NA,"100",NA,NA,NA
"P01011_93_FALSE","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"P08697_309_FALSE","100",NA,"100",NA,NA,NA,NA,NA,NA,"100"
"P21439_1033_FALSE","100",NA,NA,NA,NA,NA,"100",NA,NA,NA
"P00751_142_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,"100",NA
"P06276_269_FALSE",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA
"P03951_353_FALSE",NA,"100",NA,NA,"100","100",NA,NA,"100",NA
"P05155_25_TRUE",NA,"100",NA,NA,NA,NA,"100",NA,NA,NA
"P98161_2754_FALSE",NA,"100",NA,NA,NA,NA,NA,NA,"100",NA
"P04275_1574_TRUE",NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"P02774_288_TRUE",NA,"100",NA,"100","100",NA,"100","100","100","100"
"Q9HCH5_48_TRUE",NA,"100","100",NA,NA,NA,"100",NA,NA,NA
"P08519_61_TRUE",NA,"100","100",NA,"100",NA,NA,NA,"100",NA
"P13473_356_TRUE",NA,"100","100","100","100","100","100",NA,"100",NA
"P08519_1013_TRUE",NA,"100","100",NA,NA,NA,NA,"100",NA,NA
"P43251_402_TRUE",NA,"100",NA,"100",NA,NA,NA,NA,"100",NA
"P80108_501_TRUE",NA,"100",NA,"100",NA,NA,NA,NA,"100",NA
"P0DOX6_332_TRUE",NA,"100","100",NA,NA,"27.37514",NA,NA,NA,"100"
"P0DOX6_332_FALSE",NA,NA,NA,NA,NA,"72.62486",NA,NA,NA,NA
"P0DOX2_207_TRUE",NA,"100",NA,NA,"100","100","100",NA,"100","100"
"P0DOX2_207_FALSE",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"P98161_2994_TRUE",NA,"100",NA,"100","100",NA,NA,NA,"100",NA
"P17936_136_TRUE",NA,"100","100","100","100","100",NA,"100",NA,"100"
"P13473_257_TRUE",NA,"100","100",NA,NA,NA,NA,NA,NA,NA
"P12259_468_TRUE",NA,"100",NA,NA,NA,NA,NA,"100",NA,NA
"P05155_253_TRUE",NA,"100",NA,"100","100",NA,NA,NA,"100",NA
"P05186_430_TRUE",NA,"100",NA,"100",NA,NA,NA,NA,"100",NA
"Q02985_185_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,"100",NA
"P00450_227_TRUE",NA,"100",NA,NA,NA,NA,NA,"100",NA,NA
"P00450_227_FALSE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"P80108_568_TRUE",NA,"100","100",NA,NA,NA,NA,"100",NA,NA
"P20851_117_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,"100",NA
"P01023_396_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA
"P01023_396_FALSE",NA,NA,"100",NA,NA,NA,"100",NA,NA,"100"
"O14791_261_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA
"Q14624_81_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA
"Q14624_81_FALSE",NA,NA,NA,NA,NA,"100","100",NA,NA,NA
"P05543_253_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,"100",NA
"O42043_455_FALSE",NA,"100","100","37.76222",NA,NA,NA,NA,NA,"100"
"O42043_455_TRUE",NA,NA,NA,"62.23778",NA,NA,"100",NA,NA,NA
"P98161_2125_TRUE",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA
"P0DOX2_246_TRUE",NA,"100","100","94.19288","100","100","65.176","100","100","100"
"P0DOX2_246_FALSE",NA,NA,NA,"5.807119",NA,NA,"34.824",NA,NA,NA
"P98161_2878_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,"100"
